arm_id,state_index,year,threshold,max_d_phi,auroc,auprc,balanced_accuracy,f1,accuracy,count_predicted_positive,selection_rate,ks_statistic,ks_pvalue,score_mean,score_median,score_iqr,y0_mean,y0_median,y1_mean,y1_median
D6_ARM_002,3,2023,0.5,0.0043629505806743315,0.7868568948404058,0.21030366543344425,0.5072469013216877,0.032432432432432434,0.9327596216234676,104,0.003551548680121572,0.439967486048734,1.917973e-318,0.06460695385314882,0.041726085110413966,0.05225965822057285,0.05919660888348294,0.03960680257001324,0.1412427672194365,0.10240510578390952
D6_ARM_002,3,2024,0.5,0.003427189148008579,0.7647312679791942,0.22311367262663223,0.5081016049879684,0.03572757722366952,0.9199196414773605,123,0.0038015762633286975,0.3931425200346606,0.0,0.06552819303562049,0.042103358374761805,0.05361406614878937,0.05953920504445231,0.039638012572657075,0.13511397355234883,0.09630222616949177
D6_ARM_002,4,2022,0.5,0.0036570878748005283,0.7885526181776026,0.21518863677114902,0.5092743534765792,0.0403611258629846,0.9341784140166831,113,0.00411612574217754,0.4414195368960672,2.163556397043503e-294,0.06448876994913595,0.040408432369985335,0.05119061499422502,0.058859318222457296,0.038631678914873714,0.1461730686476037,0.1082132645493597
D6_ARM_002,4,2023,0.5,0.002479269467196372,0.7869968789424074,0.20955779245330985,0.5076185261210505,0.034229828850855744,0.9325547245842297,114,0.003893043745517877,0.44277661585598127,0.0,0.06464469180477868,0.04154886905103093,0.05167472349142865,0.05920834635599633,0.03933593570092588,0.1416487936769148,0.10242260507012303
D6_ARM_002,4,2024,0.5,0.002714461488629694,0.7646278040709087,0.22299019083228638,0.5087305838579755,0.03851851851851852,0.9197651058569,136,0.004203368876526039,0.3924663062182922,0.0,0.06549449876154069,0.04179552856102521,0.05287185630084149,0.05947061782773587,0.039337339355207786,0.1354856988001441,0.09609604096639074
D6_ARM_002,5,2022,0.5,0.002788411639731834,0.7878485317839781,0.21461419081125493,0.508991867600873,0.039319872476089264,0.9341419881251594,112,0.004079699850653845,0.4402005679414663,1.096604481066486e-292,0.06457164231568774,0.04052948848422654,0.05173528223851543,0.05897361225581384,0.03866196417070878,0.14580000730311227,0.10819917658981623
D6_ARM_002,5,2023,0.5,0.002775087666636442,0.7868488954783857,0.20979278179922534,0.5074327137213691,0.03333333333333333,0.9326571731038487,109,0.003722296212819725,0.4408380438373369,9.075e-320,0.06473122675629953,0.04166048655362692,0.05219623812550532,0.059301906885960244,0.039425870947596225,0.141635813547351,0.10335950592750195
D6_ARM_002,5,2024,0.5,0.002990366614024916,0.7644279261486326,0.22305324433850693,0.5083909190344318,0.03710575139146568,0.9197960129809921,131,0.004048833256065523,0.3932431561301927,0.0,0.06562465933708096,0.04198234070729996,0.05355266120662463,0.05960779566757159,0.039472974205160063,0.13553432609930946,0.09618764779871737
D6_ARM_002,6,2022,0.5,0.0022408634760145707,0.7879811130535246,0.21465727814824237,0.5084463639801307,0.03725385843533795,0.9341055622336357,109,0.00397042217608276,0.44310171537328985,9.396150806772585e-297,0.064465993196792,0.041110789980317114,0.050077700387376994,0.05893437592406141,0.03913628517792649,0.14473069738636238,0.10678876801470029
D6_ARM_002,6,2023,0.5,0.0020253430408820375,0.785938861548216,0.20956139347359365,0.5074327137213691,0.03333333333333333,0.9326571731038487,109,0.003722296212819725,0.43878979062536116,1.1751054e-316,0.06461888124685627,0.042094351218177235,0.0503177626647557,0.0592671801851937,0.04022132830222787,0.14042402233364817,0.1017613964026122
D6_ARM_002,6,2024,0.5,0.0023653352552399694,0.7628822580985546,0.22126171437404207,0.5076612386102641,0.03422619047619048,0.9197651058569,124,0.0038324833874208005,0.3905483029431613,0.0,0.06537959061260024,0.04227043409887135,0.05147149572395857,0.05950703018913215,0.040029133501780265,0.13361260448761503,0.09459968459185317
D6_ARM_002,7,2022,0.5,0.0021599448955084235,0.7865520642707886,0.2120391079722488,0.5084268958494605,0.03723404255319149,0.934069136342112,110,0.004006848067606455,0.4400297103472125,1.8991330849758542e-292,0.06447574894037479,0.04120898281952877,0.04864261304179212,0.059059054731393286,0.03925894074856751,0.1430728999964608,0.10406595772323506
D6_ARM_002,7,2023,0.5,0.0021782428608849345,0.7850071583403375,0.20758996506178268,0.5058608343510668,0.027518427518427518,0.9324181265580712,104,0.003551548680121572,0.43964308115204137,5.9667e-318,0.0644215343403082,0.042019453633847785,0.04843628568506525,0.05920083670678125,0.04018989710841882,0.13837105359055615,0.10088837890260076
D6_ARM_002,7,2024,0.5,0.0024147555882144804,0.7609867267706047,0.21823625670359845,0.506837251939945,0.030665669409124907,0.9198887343532685,110,0.0033997836501313554,0.38804978636660153,1.399e-320,0.06497286039655967,0.04221536883368658,0.04955634612781298,0.05930248632024843,0.0401007929453603,0.13085668025123517,0.09174681733537136
D6_ARM_002,8,2022,0.5,0.0022502632387112727,0.7864921860202982,0.21124792707007617,0.5083879595881203,0.03719447396386823,0.9339962845590646,112,0.004079699850653845,0.43998120500469545,2.2194475379019582e-292,0.06453371570334755,0.04134242895161642,0.048685532838415924,0.059168936559515675,0.03970253010081765,0.1423775703649487,0.10334077435116762
D6_ARM_002,8,2023,0.5,0.0023990769688531314,0.7844883074130022,0.20587980238818543,0.5053612481594841,0.025590551181102362,0.9323839770515316,101,0.0034491001605026807,0.43601932282342754,1.784133121145e-312,0.06439767198136456,0.04215425143841829,0.048340029891631,0.05924575410281905,0.0402361072487395,0.13737294790781557,0.10105676208186405
D6_ARM_002,8,2024,0.5,0.002704137420480022,0.7609381171930438,0.2171939449109362,0.5070154761478969,0.03139013452914798,0.9198887343532685,112,0.0034615978983155615,0.3876806127933077,6.001e-320,0.06503181383616014,0.04246405540083354,0.04933400208110064,0.05940121113155717,0.04030672434573319,0.13045353192228618,0.09095437896191427
D6_ARM_002,9,2022,0.5,0.002344350998872957,0.7864656345697687,0.21113211559581346,0.5078813922287182,0.03516249334043687,0.9340327104505883,107,0.0038975703930353694,0.4386200197057079,1.7461095053092944e-290,0.06454867519977452,0.041321488503405106,0.048874318558646046,0.05917983790931299,0.03955226172086124,0.14245141425679336,0.10355258566568407
