record_type,year,arm_id,feature,transform_family,transform_type,original_cardinality,terminal_cardinality,cardinality_reduction,nmi_y_before,nmi_y_after,delta_nmi_y,nmi_a_before,nmi_a_after,delta_nmi_a,post_state,category,state,n,outcome_positive_count,outcome_prevalence
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,35.0,before,465.0,48.0,0.1032258064516129
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,36.0,before,501.0,48.0,0.09580838323353294
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,37.0,before,430.0,35.0,0.08139534883720931
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,38.0,before,456.0,39.0,0.08552631578947369
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,39.0,before,465.0,27.0,0.05806451612903226
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,40.0,before,470.0,44.0,0.09361702127659574
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,41.0,before,452.0,36.0,0.07964601769911504
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,42.0,before,385.0,27.0,0.07012987012987013
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,43.0,before,433.0,38.0,0.08775981524249422
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,44.0,before,440.0,35.0,0.07954545454545454
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,45.0,before,398.0,34.0,0.08542713567839195
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,46.0,before,401.0,40.0,0.09975062344139651
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,47.0,before,363.0,35.0,0.09641873278236915
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,48.0,before,376.0,37.0,0.09840425531914894
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,49.0,before,390.0,25.0,0.0641025641025641
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,50.0,before,381.0,32.0,0.08398950131233596
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,51.0,before,426.0,44.0,0.10328638497652583
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,52.0,before,418.0,43.0,0.10287081339712918
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,53.0,before,456.0,45.0,0.09868421052631579
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,54.0,before,494.0,27.0,0.05465587044534413
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,55.0,before,484.0,43.0,0.08884297520661157
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,56.0,before,428.0,41.0,0.09579439252336448
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,57.0,before,434.0,39.0,0.08986175115207373
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,58.0,before,491.0,34.0,0.06924643584521385
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,59.0,before,496.0,37.0,0.07459677419354839
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,60.0,before,519.0,41.0,0.0789980732177264
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,61.0,before,520.0,27.0,0.051923076923076926
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,62.0,before,550.0,37.0,0.06727272727272728
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,63.0,before,553.0,38.0,0.06871609403254973
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,64.0,before,526.0,35.0,0.06653992395437262
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,65.0,before,592.0,37.0,0.0625
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,66.0,before,549.0,28.0,0.051001821493624776
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,67.0,before,608.0,20.0,0.03289473684210526
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,68.0,before,591.0,22.0,0.03722504230118443
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,69.0,before,523.0,15.0,0.028680688336520075
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,70.0,before,561.0,20.0,0.035650623885918005
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,71.0,before,521.0,9.0,0.01727447216890595
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,72.0,before,527.0,17.0,0.03225806451612903
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,73.0,before,519.0,10.0,0.019267822736030827
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,74.0,before,479.0,18.0,0.037578288100208766
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,75.0,before,446.0,7.0,0.01569506726457399
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,76.0,before,447.0,8.0,0.017897091722595078
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,77.0,before,345.0,3.0,0.008695652173913044
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,78.0,before,327.0,6.0,0.01834862385321101
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,79.0,before,280.0,4.0,0.014285714285714285
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,80.0,before,293.0,3.0,0.010238907849829351
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,81.0,before,261.0,5.0,0.019157088122605363
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,82.0,before,222.0,5.0,0.02252252252252252
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,83.0,before,222.0,5.0,0.02252252252252252
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,84.0,before,194.0,1.0,0.005154639175257732
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,85.0,before,1098.0,11.0,0.010018214936247723
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,dropped_constant_equivalent,after,29282.0,1931.0,0.06594494911549757
feature_summary,2023,D6_ARM_004,chlev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0009623393933116992,0.00015286215074355165,-0.0008094772425681475,0.015287391469061058,0.0011852160544284912,-0.014102175414632568,merged_categories,,,,,
category_state,2023,D6_ARM_004,chlev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,82.0,8.0,0.0975609756097561
category_state,2023,D6_ARM_004,chlev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,9536.0,532.0,0.05578859060402685
category_state,2023,D6_ARM_004,chlev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,19664.0,1391.0,0.07073840520748575
category_state,2023,D6_ARM_004,chlev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,82.0,8.0,0.0975609756097561
category_state,2023,D6_ARM_004,chlev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29200.0,1923.0,0.06585616438356165
feature_summary,2023,D6_ARM_004,dibev_a,Family_I,categorical_merge,3.0,2.0,1.0,4.693591461699585e-05,6.620367160448898e-06,-4.0315547456546956e-05,0.032733433593545413,0.0003234355806196468,-0.03240999801292577,merged_categories,,,,,
category_state,2023,D6_ARM_004,dibev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,26.0,2.0,0.07692307692307693
category_state,2023,D6_ARM_004,dibev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,3263.0,227.0,0.0695678823168863
category_state,2023,D6_ARM_004,dibev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,25993.0,1702.0,0.06547916746816451
category_state,2023,D6_ARM_004,dibev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,26.0,2.0,0.07692307692307693
category_state,2023,D6_ARM_004,dibev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29256.0,1929.0,0.065935192780968
feature_summary,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,4.0,3.0,1.0,0.0016228374776016458,0.0012761404738442712,-0.0003466970037573746,0.04614439305949433,0.0036887554304845553,-0.04245563762900978,merged_categories,,,,,
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,before,1057.0,70.0,0.06622516556291391
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,11886.0,635.0,0.05342419653373717
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,13093.0,939.0,0.07171771175437257
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,3246.0,287.0,0.08841651263093038
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,after,1057.0,70.0,0.06622516556291391
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,24979.0,1574.0,0.06301293086192401
category_state,2023,D6_ARM_004,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,3246.0,287.0,0.08841651263093038
feature_summary,2023,D6_ARM_004,empwrklsw1_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0017370168654419467,5.016072148505338e-07,-0.001736515258227096,0.05602878869069682,0.00018052419097348835,-0.055848264499723334,merged_categories,,,,,
category_state,2023,D6_ARM_004,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,1025.0,67.0,0.06536585365853659
category_state,2023,D6_ARM_004,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,16371.0,1229.0,0.07507177325758964
category_state,2023,D6_ARM_004,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,11886.0,635.0,0.05342419653373717
category_state,2023,D6_ARM_004,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,1025.0,67.0,0.06536585365853659
category_state,2023,D6_ARM_004,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,28257.0,1864.0,0.06596595533850019
feature_summary,2023,D6_ARM_004,hypev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0009002594191022331,5.3956239134305887e-05,-0.0008463031799679272,0.03000239036734785,3.690264772865785e-05,-0.029965487719619193,merged_categories,,,,,
category_state,2023,D6_ARM_004,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,44.0,4.0,0.09090909090909091
category_state,2023,D6_ARM_004,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,11019.0,627.0,0.05690171521916689
category_state,2023,D6_ARM_004,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,18219.0,1300.0,0.0713540809045502
category_state,2023,D6_ARM_004,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,44.0,4.0,0.09090909090909091
category_state,2023,D6_ARM_004,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29238.0,1927.0,0.06590738080580066
feature_summary,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,6.0,4.0,2.0,0.007216547335186716,0.000618334116743381,-0.006598213218443335,0.07640392188385627,0.00021481054565431086,-0.07618911133820196,merged_categories,,,,,
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,18.0,2.0,0.1111111111111111
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,5989.0,232.0,0.03873768575722157
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,9819.0,468.0,0.04766269477543538
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,8667.0,655.0,0.07557401638398523
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,before,3690.0,404.0,0.10948509485094851
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,5,before,1099.0,170.0,0.15468607825295724
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,18.0,2.0,0.1111111111111111
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,7088.0,402.0,0.0567155756207675
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,13509.0,872.0,0.06454955955289067
category_state,2023,D6_ARM_004,phstat_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,after,8667.0,655.0,0.07557401638398523
feature_summary,2024,D6_ARM_001,agep_a,Family_I,feature_drop,68.0,1.0,67.0,0.00936368376235761,0.0,-0.00936368376235761,0.0009768778673558674,0.0,-0.0009768778673558674,dropped_constant_equivalent,,,,,
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,18.0,before,234.0,7.0,0.029914529914529916
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,19.0,before,234.0,11.0,0.04700854700854701
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,20.0,before,254.0,21.0,0.08267716535433071
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,21.0,before,251.0,20.0,0.0796812749003984
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,22.0,before,298.0,37.0,0.12416107382550336
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,23.0,before,367.0,33.0,0.08991825613079019
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,24.0,before,356.0,44.0,0.12359550561797752
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,25.0,before,372.0,47.0,0.12634408602150538
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,26.0,before,420.0,62.0,0.14761904761904762
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,27.0,before,418.0,62.0,0.14832535885167464
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,28.0,before,423.0,59.0,0.13947990543735225
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,29.0,before,422.0,61.0,0.14454976303317535
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,30.0,before,496.0,53.0,0.10685483870967742
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,31.0,before,475.0,59.0,0.12421052631578948
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,32.0,before,528.0,52.0,0.09848484848484848
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,33.0,before,532.0,61.0,0.11466165413533834
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,34.0,before,540.0,65.0,0.12037037037037036
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,35.0,before,576.0,72.0,0.125
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,36.0,before,491.0,59.0,0.12016293279022404
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,37.0,before,527.0,52.0,0.09867172675521822
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,38.0,before,543.0,54.0,0.09944751381215469
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,39.0,before,514.0,55.0,0.10700389105058365
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,40.0,before,452.0,47.0,0.10398230088495575
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,41.0,before,457.0,47.0,0.10284463894967177
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,42.0,before,496.0,49.0,0.09879032258064516
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,43.0,before,480.0,45.0,0.09375
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,44.0,before,483.0,43.0,0.08902691511387163
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,45.0,before,426.0,57.0,0.13380281690140844
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,46.0,before,437.0,61.0,0.13958810068649885
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,47.0,before,447.0,39.0,0.087248322147651
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,48.0,before,386.0,44.0,0.11398963730569948
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,49.0,before,446.0,50.0,0.11210762331838565
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,50.0,before,420.0,50.0,0.11904761904761904
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,51.0,before,440.0,52.0,0.11818181818181818
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,52.0,before,460.0,46.0,0.1
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,53.0,before,477.0,55.0,0.11530398322851153
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,54.0,before,520.0,44.0,0.08461538461538462
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,55.0,before,493.0,51.0,0.10344827586206896
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,56.0,before,472.0,39.0,0.0826271186440678
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,57.0,before,452.0,50.0,0.11061946902654868
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,58.0,before,509.0,36.0,0.07072691552062868
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,59.0,before,511.0,54.0,0.10567514677103718
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,60.0,before,601.0,59.0,0.09816971713810316
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,61.0,before,602.0,58.0,0.09634551495016612
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,62.0,before,605.0,52.0,0.0859504132231405
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,63.0,before,597.0,55.0,0.09212730318257957
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,64.0,before,576.0,52.0,0.09027777777777778
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,65.0,before,618.0,30.0,0.04854368932038835
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,66.0,before,640.0,18.0,0.028125
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,67.0,before,713.0,24.0,0.033660589060308554
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,68.0,before,580.0,28.0,0.04827586206896552
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,69.0,before,639.0,19.0,0.0297339593114241
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,70.0,before,578.0,21.0,0.03633217993079585
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,71.0,before,578.0,26.0,0.04498269896193772
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,72.0,before,602.0,14.0,0.023255813953488372
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,73.0,before,524.0,9.0,0.01717557251908397
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,74.0,before,478.0,16.0,0.03347280334728033
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,75.0,before,531.0,11.0,0.02071563088512241
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,76.0,before,484.0,8.0,0.01652892561983471
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,77.0,before,516.0,14.0,0.027131782945736434
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,78.0,before,408.0,7.0,0.01715686274509804
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,79.0,before,354.0,4.0,0.011299435028248588
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,80.0,before,336.0,7.0,0.020833333333333332
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,81.0,before,353.0,8.0,0.0226628895184136
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,82.0,before,284.0,4.0,0.014084507042253521
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,83.0,before,235.0,1.0,0.00425531914893617
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,84.0,before,207.0,2.0,0.00966183574879227
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,85.0,before,1176.0,11.0,0.00935374149659864
category_state,2024,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,dropped_constant_equivalent,after,32350.0,2563.0,0.07922720247295209
feature_summary,2024,D6_ARM_001,asev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.003563275781336922,1.0940057867574463e-06,-0.0035621817755501647,0.0022469696433132084,8.582430648589103e-05,-0.0021611453368273175,merged_categories,,,,,
category_state,2024,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,27.0,2.0,0.07407407407407407
category_state,2024,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,4768.0,540.0,0.11325503355704698
category_state,2024,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,27555.0,2021.0,0.07334422064960987
category_state,2024,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,27.0,2.0,0.07407407407407407
category_state,2024,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,32323.0,2561.0,0.0792315069764564
feature_summary,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,5.0,4.0,1.0,0.0015172158675255678,0.0013708813261808274,-0.00014633454134474044,0.005276258952743495,0.0028546292286111834,-0.0024216297241323116,merged_categories,,,,,
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,12.0,1.0,0.08333333333333333
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,25105.0,1868.0,0.07440748854809799
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,4929.0,468.0,0.09494826536822885
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,1819.0,199.0,0.10940076965365586
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,before,485.0,27.0,0.05567010309278351
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,12.0,1.0,0.08333333333333333
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,30034.0,2336.0,0.0777785176799627
category_state,2024,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,after,1819.0,199.0,0.10940076965365586
